family,size,finish,price
AP436,"48""",611/612,1417.5
AP436,"48""",613,1417.5
AP436,"48""",613E,694.9
AP436,"48""",622,694.9
AP436,"48""",628,528.1
AP436,"48""",629,667.1
AP436,"48""",316P,833.8
AP436,"48""",630,555.9
AP436,"48""",316S,694.9
AP436,"48""",SPECIAL,1045.1
AP436,"60""",605/606,1528.1
AP436,"60""",609,1528.1
AP436,"60""",611/612,1528.1
AP436,"60""",613,1528.1
AP436,"60""",613E,749.1
AP436,"60""",622,749.1
AP436,"60""",628,569.3
AP436,"60""",629,719.1
AP436,"60""",316P,898.9
AP436,"60""",630,599.3
AP436,"60""",316S,749.1
AP436,"60""",SPECIAL,1093.4
AP436,"72""",605/606,1606.0
AP436,"72""",609,1606.0
AP436,"72""",611/612,1606.0
AP436,"72""",613,1606.0
AP436,"72""",613E,787.3
AP436,"72""",622,787.3
AP436,"72""",628,598.3
AP436,"72""",629,755.8
AP436,"72""",316P,944.7
AP436,"72""",630,629.8
AP436,"72""",316S,787.3
AP436,"72""",SPECIAL,1144.0
AP437,"84""",605/606,1706.6
AP437,"84""",609,1706.6
AP437,"84""",611/612,1706.6
AP437,"84""",613,1706.6
AP437,"84""",613E,836.5
AP437,"84""",622,836.5
AP437,"84""",628,635.8
AP437,"84""",629,803.1
AP437,"84""",316P,1003.9
AP437,"84""",630,669.2
AP437,"84""",316S,836.5
AP437,"84""",SPECIAL,1194.6
AP437,"96""",605/606,1815.0
AP437,"96""",609,1815.0
AP437,"96""",611/612,1815.0
AP437,"96""",613,1815.0
AP437,"96""",613E,889.7
AP437,"96""",622,889.7
AP437,"96""",628,676.2
AP437,"96""",629,854.1
AP437,"96""",316P,1067.6
AP437,"96""",630,711.8
AP437,"96""",316S,889.7
AP437,"96""",SPECIAL,1240.6
AP437,"12""",605/606,901.0
AP437,"12""",609,901.0
AP437,"12""",611/612,901.0
AP437,"12""",613,901.0
AP437,"12""",613E,441.7
AP437,"12""",622,441.7
AP437,"12""",628,335.7
AP437,"12""",629,424.0
AP437,"12""",316P,530.0
AP437,"12""",630,353.3
AP437,"12""",316S,441.7
AP437,"12""",SPECIAL,779.5
AP437,"18""",605/606,976.3
AP437,"18""",609,976.3
AP437,"18""",611/612,976.3
AP437,"18""",613,976.3
AP437,"18""",613E,478.6
AP437,"18""",622,478.6
AP437,"18""",628,363.7
AP437,"18""",629,459.5
AP437,"18""",316P,574.3
AP437,"18""",630,382.9
AP437,"18""",316S,478.6
AP437,"18""",SPECIAL,816.3
AP437,"24""",605/606,1042.8
AP437,"24""",609,1042.8
AP437,"24""",611/612,1042.8
AP437,"24""",613,1042.8
AP437,"24""",613E,511.2
AP437,"24""",622,511.2
AP437,"24""",628,388.5
AP437,"24""",629,490.8
AP437,"24""",316P,613.4
AP437,"24""",630,409.0
AP437,"24""",316S,511.2
AP437,"24""",SPECIAL,853.1
AP437,"36""",605/606,1184.3
AP437,"36""",609,1184.3
AP437,"36""",611/612,1184.3
AP437,"36""",613,1184.3
AP437,"36""",613E,580.6
AP437,"36""",622,580.6
AP437,"36""",628,441.2
AP437,"36""",629,557.3
AP437,"36""",316P,696.7
AP437,"36""",630,464.4
AP437,"36""",316S,580.6
AP437,"36""",SPECIAL,929.0
AP437,"48""",605/606,1317.0
AP437,"48""",609,1317.0
AP437,"48""",611/612,1317.0
AP437,"48""",613,1317.0
AP437,"48""",613E,645.6
AP437,"48""",622,645.6
AP437,"48""",628,490.6
AP437,"48""",629,619.8
AP437,"48""",316P,774.7
AP437,"48""",630,516.5
AP437,"48""",316S,645.6
AP437,"48""",SPECIAL,1006.0
AP437,"60""",605/606,1417.4
AP437,"60""",609,1417.4
AP437,"60""",611/612,1417.4
AP437,"60""",613,1417.4
AP437,"60""",613E,694.8
AP437,"60""",622,694.8
AP437,"60""",628,528.0
AP437,"60""",629,667.0
AP437,"60""",316P,833.8
AP437,"60""",630,555.8
AP437,"60""",316S,694.8
AP437,"60""",SPECIAL,1054.3
AP437,"72""",605/606,1510.1
AP437,"72""",609,1510.1
AP437,"72""",611/612,1510.1
AP437,"72""",613,1510.1
AP437,"72""",613E,740.3
AP437,"72""",622,740.3
AP437,"72""",628,562.6
AP437,"72""",629,710.6
AP437,"72""",316P,888.3
AP437,"72""",630,592.2
AP437,"72""",316S,740.3
AP437,"72""",SPECIAL,1104.9
AP438,"84""",605/606,1603.1
AP438,"84""",609,1603.1
AP438,"84""",611/612,1603.1
AP438,"84""",613,1603.1
AP438,"84""",613E,785.8
AP438,"84""",622,785.8
AP438,"84""",628,597.2
AP438,"84""",629,754.4
AP438,"84""",316P,943.0
AP438,"84""",630,628.7
AP438,"84""",316S,785.8
AP438,"84""",SPECIAL,1155.5
AP438,"96""",605/606,1717.2
AP438,"96""",609,1717.2
AP438,"96""",611/612,1717.2
AP438,"96""",613,1717.2
AP438,"96""",613E,841.8
AP438,"96""",622,841.8
AP438,"96""",628,639.8
AP438,"96""",629,808.1
AP438,"96""",316P,1010.1
AP438,"96""",630,673.4
AP438,"96""",316S,841.8
AP438,"96""",SPECIAL,1201.5
AP438,"12""",605/606,1010.8
AP438,"12""",609,1010.8
AP438,"12""",611/612,1010.8
AP438,"12""",613,1010.8
AP438,"12""",613E,495.5
AP438,"12""",622,495.5
AP438,"12""",628,376.6
AP438,"12""",629,475.6
AP438,"12""",316P,594.6
AP438,"12""",630,396.4
AP438,"12""",316S,495.5
AP438,"12""",SPECIAL,818.6
AP438,"18""",605/606,1080.5
AP438,"18""",609,1080.5
AP438,"18""",611/612,1080.5
AP438,"18""",613,1080.5
AP438,"18""",613E,529.6
AP438,"18""",622,529.6
AP438,"18""",628,402.5
AP438,"18""",629,508.5
AP438,"18""",316P,635.6
AP438,"18""",630,423.7
AP438,"18""",316S,529.6
AP438,"18""",SPECIAL,855.4
AP438,"24""",605/606,1151.5
AP438,"24""",609,1151.5
AP438,"24""",611/612,1151.5
AP438,"24""",613,1151.5
AP438,"24""",613E,564.5
AP438,"24""",622,564.5
AP438,"24""",628,429.0
AP438,"24""",629,541.9
AP438,"24""",316P,677.3
AP438,"24""",630,451.6
AP438,"24""",316S,564.5
AP438,"24""",SPECIAL,892.2
AP438,"36""",605/606,1288.8
AP438,"36""",609,1288.8
AP438,"36""",611/612,1288.8
AP438,"36""",613,1288.8
AP438,"36""",613E,631.8
AP438,"36""",622,631.8
AP438,"36""",628,480.1
AP438,"36""",629,606.5
AP438,"36""",316P,758.1
AP438,"36""",630,505.4
AP438,"36""",316S,631.8
AP438,"36""",SPECIAL,968.1
AP438,"48""",605/606,1417.5
AP438,"48""",609,1417.5
AP438,"48""",611/612,1417.5
AP438,"48""",613,1417.5
AP438,"48""",613E,694.9
AP438,"48""",622,694.9
AP438,"48""",628,528.1
AP438,"48""",629,667.1
AP438,"48""",316P,833.8
AP438,"48""",630,555.9
AP438,"48""",316S,694.9
AP438,"48""",SPECIAL,1045.1
AP438,"60""",605/606,1528.1
AP438,"60""",609,1528.1
AP438,"60""",611/612,1528.1
AP438,"60""",613,1528.1
AP438,"60""",613E,749.1
AP438,"60""",622,749.1
AP438,"60""",628,569.3
AP438,"60""",629,719.1
AP438,"60""",316P,898.9
AP438,"60""",630,599.3
AP438,"60""",316S,749.1
AP438,"60""",SPECIAL,1093.4
AP438,"72""",605/606,1606.0
AP438,"72""",609,1606.0
AP438,"72""",611/612,1606.0
AP438,"72""",613,1606.0
AP438,"72""",613E,787.3
AP438,"72""",622,787.3
AP438,"72""",628,598.3
AP438,"72""",629,755.8
AP438,"72""",316P,944.7
AP438,"72""",630,629.8
AP438,"72""",316S,787.3
AP438,"72""",SPECIAL,1144.0
AP438,"84""",605/606,1706.6
AP438,"84""",609,1706.6
AP438,"84""",611/612,1706.6
AP438,"84""",613,1706.6
AP438,"84""",613E,836.5
AP438,"84""",622,836.5
AP438,"84""",628,635.8
AP438,"84""",629,803.1
AP438,"84""",316P,1003.9
AP438,"84""",630,669.2
AP438,"84""",316S,836.5
AP438,"84""",SPECIAL,1194.6
AP438,"96""",605/606,1815.0
AP438,"96""",609,1815.0
AP438,"96""",611/612,1815.0
AP438,"96""",613,1815.0
AP438,"96""",613E,889.7
AP438,"96""",622,889.7
AP438,"96""",628,676.2
AP438,"96""",629,854.1
AP438,"96""",316P,1067.6
AP438,"96""",630,711.8
AP438,"96""",316S,889.7
AP438,"96""",SPECIAL,1240.6
AP511,"12""",605/606,586.8
AP511,"12""",609,586.8
AP511,"12""",611/612,586.8
AP511,"12""",613,586.8
AP511,"12""",613E,456.4
AP511,"12""",622,456.4
AP511,"12""",628,344.1
AP511,"12""",629,441.9
AP511,"12""",316P,652.1
AP511,"12""",630,362.3
AP511,"12""",316S,543.4
AP511,"18""",605/606,618.4
AP511,"18""",609,618.4
AP511,"18""",611/612,618.4
AP511,"18""",613,618.4
AP511,"18""",613E,481.0
AP511,"18""",622,481.0
AP511,"18""",628,362.7
AP511,"18""",629,465.7
AP511,"18""",316P,687.1
AP511,"18""",630,381.8
AP511,"18""",316S,572.6
AP511,"24""",605/606,642.7
AP511,"24""",609,642.7
AP511,"24""",611/612,642.7
AP511,"24""",613,642.7
AP511,"24""",613E,499.9
AP511,"24""",622,499.9
AP511,"24""",628,376.9
AP511,"24""",629,484.0
AP511,"24""",316P,714.1
AP511,"24""",630,396.8
AP511,"24""",316S,595.1
AP511,"1""",605/606,675.9
AP511,"1""",609,675.9
AP511,"1""",611/612,675.9
AP511,"1""",613,675.9
AP511,"1""",613E,525.7
AP511,"1""",622,525.7
AP511,"1""",628,396.4
AP511,"1""",629,509.0
AP511,"1""",316P,751.1
AP511,"1""",630,417.3
AP511,"1""",316S,625.9
AP511,"48""",605/606,882.9
AP511,"48""",609,882.9
AP511,"48""",611/612,882.9
AP511,"48""",613,882.9
AP511,"48""",613E,686.7
AP511,"48""",622,686.7
AP511,"48""",628,517.8
AP511,"48""",629,664.9
AP511,"48""",316P,981.0
AP511,"48""",630,545.0
AP511,"48""",316S,817.5
AP511,"60""",605/606,937.6
AP511,"60""",609,937.6
AP511,"60""",611/612,937.6
AP511,"60""",613,937.6
AP511,"60""",613E,729.2
AP511,"60""",622,729.2
AP511,"60""",628,549.8
AP511,"60""",629,706.1
AP511,"60""",316P,1041.8
AP511,"60""",630,578.8
AP511,"60""",316S,868.1
AP511,"72""",605/606,986.2
AP511,"72""",609,986.2
AP511,"72""",611/612,986.2
AP511,"72""",613,986.2
AP511,"72""",613E,767.0
AP511,"72""",622,767.0
AP511,"72""",628,578.3
AP511,"72""",629,742.7
AP511,"72""",316P,1095.8
AP511,"72""",630,608.8
AP511,"72""",316S,913.1
AP512,"84""",605/606,1049.8
AP512,"84""",609,1049.8
AP512,"84""",611/612,1049.8
AP512,"84""",613,1049.8
AP512,"84""",613E,816.5
AP512,"84""",622,816.5
AP512,"84""",628,615.6
AP512,"84""",629,790.6
AP512,"84""",316P,1166.4
AP512,"84""",630,648.0
AP512,"84""",316S,972.0
AP512,"12""",605/606,651.4
AP512,"12""",609,651.4
AP512,"12""",611/612,651.4
AP512,"12""",613,651.4
AP512,"12""",613E,506.6
AP512,"12""",622,506.6
AP512,"12""",628,382.0
AP512,"12""",629,490.6
AP512,"12""",316P,723.8
AP512,"12""",630,402.1
AP512,"12""",316S,603.1
AP512,"18""",605/606,680.3
AP512,"18""",609,680.3
AP512,"18""",611/612,680.3
AP512,"18""",613,680.3
AP512,"18""",613E,529.1
AP512,"18""",622,529.1
AP512,"18""",628,398.9
AP512,"18""",629,512.3
AP512,"18""",316P,755.9
AP512,"18""",630,419.9
AP512,"18""",316S,629.9
AP512,"24""",605/606,707.0
AP512,"24""",609,707.0
AP512,"24""",611/612,707.0
AP512,"24""",613,707.0
AP512,"24""",613E,549.9
AP512,"24""",622,549.9
AP512,"24""",628,414.6
AP512,"24""",629,532.4
AP512,"24""",316P,785.6
AP512,"24""",630,436.4
AP512,"24""",316S,654.6
AP512,"1""",605/606,743.5
AP512,"1""",609,743.5
AP512,"1""",611/612,743.5
AP512,"1""",613,743.5
AP512,"1""",613E,578.3
AP512,"1""",622,578.3
AP512,"1""",628,436.0
AP512,"1""",629,559.9
AP512,"1""",316P,826.2
AP512,"1""",630,459.0
AP512,"1""",316S,688.5
AP512,"48""",605/606,944.7
AP512,"48""",609,944.7
AP512,"48""",611/612,944.7
AP512,"48""",613,944.7
AP512,"48""",613E,734.8
AP512,"48""",622,734.8
AP512,"48""",628,554.0
AP512,"48""",629,711.4
AP512,"48""",316P,1049.7
AP512,"48""",630,583.1
AP512,"48""",316S,874.7
AP512,"60""",605/606,1003.2
AP512,"60""",609,1003.2
AP512,"60""",611/612,1003.2
AP512,"60""",613,1003.2
AP512,"60""",613E,780.3
AP512,"60""",622,780.3
AP512,"60""",628,588.3
AP512,"60""",629,755.5
AP512,"60""",316P,1114.7
AP512,"60""",630,619.3
AP512,"60""",316S,928.9
AP512,"72""",605/606,1055.2
AP512,"72""",609,1055.2
AP512,"72""",611/612,1055.2
AP512,"72""",613,1055.2
AP512,"72""",613E,820.7
AP512,"72""",622,820.7
AP512,"72""",628,618.8
AP512,"72""",629,794.7
AP512,"72""",316P,1172.5
AP512,"72""",630,651.4
AP512,"72""",316S,977.0
AP513,"84""",605/606,1112.7
AP513,"84""",609,1112.7
AP513,"84""",611/612,1112.7
AP513,"84""",613,1112.7
AP513,"84""",613E,865.5
AP513,"84""",622,865.5
AP513,"84""",628,652.5
AP513,"84""",629,838.0
AP513,"84""",316P,1236.4
AP513,"84""",630,686.9
AP513,"84""",316S,1030.3
AP513,"12""",605/606,651.4
AP513,"12""",609,651.4
AP513,"12""",611/612,651.4
AP513,"12""",613,651.4
AP513,"12""",613E,506.6
AP513,"12""",622,506.6
AP513,"12""",628,382.0
AP513,"12""",629,490.6
AP513,"12""",316P,723.8
AP513,"12""",630,402.1
AP513,"12""",316S,603.1
AP513,"18""",605/606,680.3
AP513,"18""",609,680.3
AP513,"18""",611/612,680.3
AP513,"18""",613,680.3
AP513,"18""",613E,529.1
AP513,"18""",622,529.1
AP513,"18""",628,398.9
AP513,"18""",629,512.3
AP513,"18""",316P,755.9
AP513,"18""",630,419.9
AP513,"18""",316S,629.9
AP513,"24""",605/606,707.0
AP513,"24""",609,707.0
AP513,"24""",611/612,707.0
AP513,"24""",613,707.0
AP513,"24""",613E,549.9
AP513,"24""",622,549.9
AP513,"24""",628,414.6
AP513,"24""",629,532.4
AP513,"24""",316P,785.6
AP513,"24""",630,436.4
AP513,"24""",316S,654.6
AP513,"1""",605/606,736.8
AP513,"1""",609,736.8
AP513,"1""",611/612,736.8
AP513,"1""",613,736.8
AP513,"1""",613E,573.1
AP513,"1""",622,573.1
AP513,"1""",628,432.1
AP513,"1""",629,554.9
AP513,"1""",316P,818.6
AP513,"1""",630,454.8
AP513,"1""",316S,682.2
AP513,"48""",605/606,944.7
AP513,"48""",609,944.7
AP513,"48""",611/612,944.7
AP513,"48""",613,944.7
AP513,"48""",613E,734.8
AP513,"48""",622,734.8
AP513,"48""",628,554.0
AP513,"48""",629,711.4
AP513,"48""",316P,1049.7
AP513,"48""",630,583.1
AP513,"48""",316S,874.7
AP513,"60""",605/606,1003.2
AP513,"60""",609,1003.2
AP513,"60""",611/612,1003.2
AP513,"60""",613,1003.2
AP513,"60""",613E,780.3
AP513,"60""",622,780.3
AP513,"60""",628,588.3
AP513,"60""",629,755.5
AP513,"60""",316P,1114.7
AP513,"60""",630,619.3
AP513,"60""",316S,928.9
AP513,"72""",605/606,1055.2
AP513,"72""",609,1055.2
AP513,"72""",611/612,1055.2
AP513,"72""",613,1055.2
AP513,"72""",613E,820.7
AP513,"72""",622,820.7
AP513,"72""",628,618.8
AP513,"72""",629,794.7
AP513,"72""",316P,1172.5
AP513,"72""",630,651.4
AP513,"72""",316S,977.0
AP514,"84""",605/606,1112.7
AP514,"84""",609,1112.7
AP514,"84""",611/612,1112.7
AP514,"84""",613,1112.7
AP514,"84""",613E,865.5
AP514,"84""",622,865.5
AP514,"84""",628,652.5
AP514,"84""",629,838.0
AP514,"84""",316P,1236.4
AP514,"84""",630,686.9
AP514,"84""",316S,1030.3
AP514,"12""",605/606,716.0
AP514,"12""",609,716.0
AP514,"12""",611/612,716.0
AP514,"12""",613,716.0
AP514,"12""",613E,556.9
AP514,"12""",622,556.9
AP514,"12""",628,419.8
AP514,"12""",629,539.2
AP514,"12""",316P,795.5
AP514,"12""",630,441.9
AP514,"12""",316S,662.9
AP514,"18""",605/606,748.3
AP514,"18""",609,748.3
AP514,"18""",611/612,748.3
AP514,"18""",613,748.3
AP514,"18""",613E,582.0
AP514,"18""",622,582.0
AP514,"18""",628,438.8
AP514,"18""",629,563.5
AP514,"18""",316P,831.5
AP514,"18""",630,461.9
AP514,"18""",316S,692.9
AP514,"24""",605/606,771.3
AP514,"24""",609,771.3
AP514,"24""",611/612,771.3
AP514,"24""",613,771.3
AP514,"24""",613E,599.9
AP514,"24""",622,599.9
AP514,"24""",628,452.3
AP514,"24""",629,580.8
AP514,"24""",316P,857.0
AP514,"24""",630,476.1
AP514,"24""",316S,714.1
AP514,"36""",605/606,797.6
AP514,"36""",609,797.6
AP514,"36""",611/612,797.6
AP514,"36""",613,797.6
AP514,"36""",613E,620.4
AP514,"36""",622,620.4
AP514,"36""",628,467.7
AP514,"36""",629,600.7
AP514,"36""",316P,886.2
AP514,"36""",630,492.4
AP514,"36""",316S,738.5
AP514,"48""",605/606,1015.3
AP514,"48""",609,1015.3
AP514,"48""",611/612,1015.3
AP514,"48""",613,1015.3
AP514,"48""",613E,789.7
AP514,"48""",622,789.7
AP514,"48""",628,595.4
AP514,"48""",629,764.6
AP514,"48""",316P,1128.2
AP514,"48""",630,626.8
AP514,"48""",316S,940.1
AP514,"60""",605/606,1068.8
AP514,"60""",609,1068.8
AP514,"60""",611/612,1068.8
AP514,"60""",613,1068.8
AP514,"60""",613E,831.3
AP514,"60""",622,831.3
AP514,"60""",628,626.8
AP514,"60""",629,804.9
AP514,"60""",316P,1187.6
AP514,"60""",630,659.8
AP514,"60""",316S,989.7
AP514,"72""",605/606,1114.4
AP514,"72""",609,1114.4
AP514,"72""",611/612,1114.4
AP514,"72""",613,1114.4
AP514,"72""",613E,866.7
AP514,"72""",622,866.7
AP514,"72""",628,653.5
AP514,"72""",629,839.2
AP514,"72""",316P,1238.2
AP514,"72""",630,687.9
AP514,"72""",316S,1031.8
AP514,"84""",605/606,1175.7
AP514,"84""",609,1175.7
AP514,"84""",611/612,1175.7
AP514,"84""",613,1175.7
AP514,"84""",613E,914.5
AP514,"84""",622,914.5
AP514,"84""",628,689.5
AP514,"84""",629,885.4
AP514,"84""",316P,1306.4
AP514,"84""",630,725.8
AP514,"84""",316S,1088.6
AP515,"12""",605/606,780.5
AP515,"12""",609,780.5
AP515,"12""",611/612,780.5
AP515,"12""",613,780.5
AP515,"12""",613E,607.1
AP515,"12""",622,607.1
AP515,"12""",628,457.7
AP515,"12""",629,587.8
AP515,"12""",316P,867.2
AP515,"12""",630,481.8
AP515,"12""",316S,722.7
AP515,"12""",SPECIAL,739.3
AP515,"18""",605/606,810.1
AP515,"18""",609,810.1
AP515,"18""",611/612,810.1
AP515,"18""",613,810.1
AP515,"18""",613E,630.1
AP515,"18""",622,630.1
AP515,"18""",628,475.1
AP515,"18""",629,610.1
AP515,"18""",316P,900.2
AP515,"18""",630,500.1
AP515,"18""",316S,750.1
AP515,"18""",SPECIAL,763.4
AP515,"24""",605/606,835.6
AP515,"24""",609,835.6
AP515,"24""",611/612,835.6
AP515,"24""",613,835.6
AP515,"24""",613E,649.9
AP515,"24""",622,649.9
AP515,"24""",628,490.0
AP515,"24""",629,629.2
AP515,"24""",316P,928.4
AP515,"24""",630,515.8
AP515,"24""",316S,773.7
AP515,"24""",SPECIAL,792.2
AP515,"1""",605/606,865.2
AP515,"1""",609,865.2
AP515,"1""",611/612,865.2
AP515,"1""",613,865.2
AP515,"1""",613E,672.9
AP515,"1""",622,672.9
AP515,"1""",628,507.4
AP515,"1""",629,651.6
AP515,"1""",316P,961.3
AP515,"1""",630,534.1
AP515,"1""",316S,801.1
AP515,"1""",SPECIAL,816.3
AP515,"48""",605/606,1077.1
AP515,"48""",609,1077.1
AP515,"48""",611/612,1077.1
AP515,"48""",613,1077.1
AP515,"48""",613E,837.8
AP515,"48""",622,837.8
AP515,"48""",628,631.7
AP515,"48""",629,811.2
AP515,"48""",316P,1196.8
AP515,"48""",630,664.9
AP515,"48""",316S,997.3
AP515,"48""",SPECIAL,1149.8
AP515,"60""",605/606,1134.5
AP515,"60""",609,1134.5
AP515,"60""",611/612,1134.5
AP515,"60""",613,1134.5
AP515,"60""",613E,882.4
AP515,"60""",622,882.4
AP515,"60""",628,665.3
AP515,"60""",629,854.4
AP515,"60""",316P,1260.5
AP515,"60""",630,700.3
AP515,"60""",316S,1050.4
AP515,"60""",SPECIAL,1237.1
AP515,"72""",605/606,1203.1
AP515,"72""",609,1203.1
AP515,"72""",611/612,1203.1
AP515,"72""",613,1203.1
AP515,"72""",613E,935.8
AP515,"72""",622,935.8
AP515,"72""",628,705.5
AP515,"72""",629,906.1
AP515,"72""",316P,1336.8
AP515,"72""",630,742.7
AP515,"72""",316S,1114.0
AP515,"72""",SPECIAL,1322.2
AP516,"84""",605/606,1238.7
AP516,"84""",609,1238.7
AP516,"84""",611/612,1238.7
AP516,"84""",613,1238.7
AP516,"84""",613E,963.4
AP516,"84""",622,963.4
AP516,"84""",628,726.4
AP516,"84""",629,932.9
AP516,"84""",316P,1376.4
AP516,"84""",630,764.6
AP516,"84""",316S,1147.0
AP516,"84""",SPECIAL,1493.5
AP516,"12""",605/606,839.2
AP516,"12""",609,839.2
AP516,"12""",611/612,839.2
AP516,"12""",613,839.2
AP516,"12""",613E,652.7
AP516,"12""",622,652.7
AP516,"12""",628,492.1
AP516,"12""",629,632.0
AP516,"12""",316P,932.4
AP516,"12""",630,518.0
AP516,"12""",316S,777.0
AP516,"12""",SPECIAL,780.7
AP516,"18""",605/606,872.0
AP516,"18""",609,872.0
AP516,"18""",611/612,872.0
AP516,"18""",613,872.0
AP516,"18""",613E,678.2
AP516,"18""",622,678.2
AP516,"18""",628,511.4
AP516,"18""",629,656.7
AP516,"18""",316P,968.9
AP516,"18""",630,538.3
AP516,"18""",316S,807.4
AP516,"18""",SPECIAL,806.0
AP516,"24""",605/606,899.8
AP516,"24""",609,899.8
AP516,"24""",611/612,899.8
AP516,"24""",613,899.8
AP516,"24""",613E,699.9
AP516,"24""",622,699.9
AP516,"24""",628,527.7
AP516,"24""",629,677.6
AP516,"24""",316P,999.8
AP516,"24""",630,555.4
AP516,"24""",316S,833.2
AP516,"24""",SPECIAL,834.7
AP516,"36""",605/606,926.0
AP516,"36""",609,926.0
AP516,"36""",611/612,926.0
AP516,"36""",613,926.0
AP516,"36""",613E,720.3
AP516,"36""",622,720.3
AP516,"36""",628,543.1
AP516,"36""",629,697.4
AP516,"36""",316P,1028.9
AP516,"36""",630,571.6
AP516,"36""",316S,857.4
AP516,"36""",SPECIAL,857.7
AP516,"48""",605/606,1147.8
AP516,"48""",609,1147.8
AP516,"48""",611/612,1147.8
AP516,"48""",613,1147.8
AP516,"48""",613E,892.7
AP516,"48""",622,892.7
AP516,"48""",628,673.1
AP516,"48""",629,864.4
AP516,"48""",316P,1275.3
AP516,"48""",630,708.5
AP516,"48""",316S,1062.8
AP516,"48""",SPECIAL,1192.3
AP516,"60""",605/606,1200.1
AP516,"60""",609,1200.1
AP516,"60""",611/612,1200.1
AP516,"60""",613,1200.1
AP516,"60""",613E,933.4
AP516,"60""",622,933.4
AP516,"60""",628,703.8
AP516,"60""",629,903.8
AP516,"60""",316P,1333.4
AP516,"60""",630,740.8
AP516,"60""",316S,1111.2
AP516,"60""",SPECIAL,1278.5
AP516,"72""",605/606,1252.4
AP516,"72""",609,1252.4
AP516,"72""",611/612,1252.4
AP516,"72""",613,1252.4
AP516,"72""",613E,974.1
AP516,"72""",622,974.1
AP516,"72""",628,734.5
AP516,"72""",629,943.2
AP516,"72""",316P,1391.6
AP516,"72""",630,773.1
AP516,"72""",316S,1159.7
AP516,"72""",SPECIAL,1364.8
AP516,"84""",605/606,1301.7
AP516,"84""",609,1301.7
AP516,"84""",611/612,1301.7
AP516,"84""",613,1301.7
AP516,"84""",613E,1012.4
AP516,"84""",622,1012.4
AP516,"84""",628,763.3
AP516,"84""",629,980.3
AP516,"84""",316P,1446.3
AP516,"84""",630,803.5
AP516,"84""",316S,1205.3
AP516,"84""",SPECIAL,1536.1
AP521,"12""",605/606,605.5
AP521,"12""",609,605.5
AP521,"12""",611/612,605.5
AP521,"12""",613,605.5
AP521,"12""",613E,470.9
AP521,"12""",622,470.9
AP521,"12""",628,355.1
AP521,"12""",629,456.0
AP521,"12""",316P,672.8
AP521,"12""",630,373.8
AP521,"12""",316S,560.6
AP521,"12""",SPECIAL,642.7
AP521,"18""",605/606,638.7
AP521,"18""",609,638.7
AP521,"18""",611/612,638.7
AP521,"18""",613,638.7
AP521,"18""",613E,496.8
AP521,"18""",622,496.8
AP521,"18""",628,374.5
AP521,"18""",629,481.0
AP521,"18""",316P,709.6
AP521,"18""",630,394.3
AP521,"18""",316S,591.4
AP521,"18""",SPECIAL,688.7
AP521,"24""",605/606,675.9
AP521,"24""",609,675.9
AP521,"24""",611/612,675.9
AP521,"24""",613,675.9
AP521,"24""",613E,525.7
AP521,"24""",622,525.7
AP521,"24""",628,396.4
AP521,"24""",629,509.0
AP521,"24""",316P,751.1
AP521,"24""",630,417.3
AP521,"24""",316S,625.9
AP521,"24""",SPECIAL,732.4
AP521,"36""",605/606,709.6
AP521,"36""",609,709.6
AP521,"36""",611/612,709.6
AP521,"36""",613,709.6
AP521,"36""",613E,551.9
AP521,"36""",622,551.9
AP521,"36""",628,416.1
AP521,"36""",629,534.4
AP521,"36""",316P,788.4
AP521,"36""",630,438.0
AP521,"36""",316S,657.0
AP521,"36""",SPECIAL,762.3
AP521,"48""",605/606,922.2
AP521,"48""",609,922.2
AP521,"48""",611/612,922.2
AP521,"48""",613,922.2
AP521,"48""",613E,717.3
AP521,"48""",622,717.3
AP521,"48""",628,540.8
AP521,"48""",629,694.5
AP521,"48""",316P,1024.7
AP521,"48""",630,569.3
AP521,"48""",316S,853.9
AP521,"48""",SPECIAL,1026.7
AP521,"60""",605/606,963.5
AP521,"60""",609,963.5
AP521,"60""",611/612,963.5
AP521,"60""",613,963.5
AP521,"60""",613E,749.4
AP521,"60""",622,749.4
AP521,"60""",628,565.0
AP521,"60""",629,725.6
AP521,"60""",316P,1070.5
AP521,"60""",630,594.8
AP521,"60""",316S,892.1
AP521,"60""",SPECIAL,1079.6
AP521,"72""",605/606,995.5
AP521,"72""",609,995.5
AP521,"72""",611/612,995.5
AP521,"72""",613,995.5
AP521,"72""",613E,774.3
AP521,"72""",622,774.3
AP521,"72""",628,583.8
AP521,"72""",629,749.7
AP521,"72""",316P,1106.1
AP521,"72""",630,614.5
AP521,"72""",316S,921.8
AP521,"72""",SPECIAL,1137.1
AP522,"84""",605/606,1119.0
AP522,"84""",609,1119.0
AP522,"84""",611/612,1119.0
AP522,"84""",613,1119.0
AP522,"84""",613E,870.3
AP522,"84""",622,870.3
AP522,"84""",628,656.2
AP522,"84""",629,842.7
AP522,"84""",316P,1243.4
AP522,"84""",630,690.8
AP522,"84""",316S,1036.1
AP522,"84""",SPECIAL,1353.3
AP522,"12""",605/606,672.1
AP522,"12""",609,672.1
AP522,"12""",611/612,672.1
AP522,"12""",613,672.1
AP522,"12""",613E,522.7
AP522,"12""",622,522.7
AP522,"12""",628,394.1
AP522,"12""",629,506.1
AP522,"12""",316P,746.8
AP522,"12""",630,414.9
AP522,"12""",316S,622.3
